model,room_id,property_group,image_file,image_path,human_label,model_prediction,outcome,primary_subtype,evidence_tags,p_not_clean,human_reason
v2_cnn_163,C21 B double attach,C21,IMG_20260918_113408.jpg,C21 B double attach/IMG_20260918_113408.jpg,CLEAN,NOT_CLEAN,false_positive,clean,bedding|packing_material|scattered_clothes,0.574336,"Bed with pillows and clothes, cabinet and box beside it; floor clean."
v2_cnn_163,C21 B double attach,C21,IMG_20260918_113413.jpg,C21 B double attach/IMG_20260918_113413.jpg,CLEAN,CLEAN,correct,clean,books_bottles_personal|scattered_bags,0.139793,"Desk with bottle, bag on the chair, stool stored under the desk."
v2_cnn_163,C21 B double attach,C21,IMG_20260918_113416.jpg,C21 B double attach/IMG_20260918_113416.jpg,CLEAN,CLEAN,correct,clean,garbage_debris,0.073622,Desk and wardrobe in order; floor clean with no debris.
v2_cnn_163,C21 B double attach,C21,IMG_20260918_113422.jpg,C21 B double attach/IMG_20260918_113422.jpg,CLEAN,NOT_CLEAN,false_positive,clean,garbage_debris,0.680281,"Wide view: beds and desk in use, floor clean and free of waste."
v2_cnn_163,C21 B double attach,C21,IMG_20260918_113430.jpg,C21 B double attach/IMG_20260918_113430.jpg,CLEAN,CLEAN,correct,clean,garbage_debris,0.022454,Bathroom doorway; tiles clean and clear of litter.
v2_cnn_163,C21 B double attach,C21,IMG_20260918_113433.jpg,C21 B double attach/IMG_20260918_113433.jpg,CLEAN,CLEAN,correct,clean,garbage_debris,0.03472,"Floor mat by the bed, clean tiles, nothing discarded."
v2_cnn_163,C21 B double attach,C21,IMG_20260918_113438.jpg,C21 B double attach/IMG_20260918_113438.jpg,CLEAN,CLEAN,correct,clean,scattered_clothes,0.218358,Door with doormat and clothes hanging; floor clean.
v2_cnn_163,C21 C double common,C21,IMG_20260918_112605.jpg,C21 C double common/Kitchen/IMG_20260918_112605.jpg,NOT_CLEAN,NOT_CLEAN,correct,kitchen_dirt,dirty_floor_surface|kitchen_dirt,0.97023,The appliance/fridge top is visibly soiled with brown residue and crumbs and has not been wiped; devices standing on it are stained too.
v2_cnn_163,C21 C double common,C21,IMG_20260918_112611.jpg,C21 C double common/Kitchen/IMG_20260918_112611.jpg,CLEAN,CLEAN,correct,clean,dirty_floor_surface|garbage_debris|kitchen_dirt,0.161921,"Kitchen area clean with no visible residue or waste; counter vessels, dustbins and mat are normal household use and the floor is clean."
v2_cnn_163,C21 C double common,C21,IMG_20260918_112616.jpg,C21 C double common/Kitchen/IMG_20260918_112616.jpg,NOT_CLEAN,NOT_CLEAN,correct,kitchen_dirt,dirty_floor_surface|kitchen_dirt,0.700263,"Unwashed vessels - bowl with knife, cooker, plates, pan - left on the counter with visible crumbs and food residue across the slab."
v2_cnn_163,C21 C double common,C21,IMG_20260918_112620.jpg,C21 C double common/Kitchen/IMG_20260918_112620.jpg,CLEAN,NOT_CLEAN,false_positive,clean,garbage_debris|scattered_clothes,0.370908,"Clothes on a drying stand - normal common-area use, not dirt; floor tiles clean with no waste."
v2_cnn_163,C21 C double common,C21,IMG_20260918_112629.jpg,C21 C double common/Kitchen/IMG_20260918_112629.jpg,CLEAN,CLEAN,correct,clean,garbage_debris|shoes,0.041416,"Drying stand, shoe stand and footwear at the doorway; floor clean, nothing discarded."
v2_cnn_163,C21 C double common,C21,IMG_20260918_112638.jpg,C21 C double common/Kitchen/IMG_20260918_112638.jpg,CLEAN,NOT_CLEAN,false_positive,clean,books_bottles_personal|dirty_floor_surface|garbage_debris|kitchen_dirt,0.959602,Sink and counter reasonably clean with bottles and vessels in normal use; no food residue or waste on the floor.
v2_cnn_163,C21 C double common,C21,C21 C double Common.jpg,C21 C double common/C21 C double Common.jpg,CLEAN,CLEAN,correct,clean,garbage_debris,0.04507,Ironing board stored on the wardrobe and jeans over a chair; floor clean with no waste.
v2_cnn_163,C21 C double common,C21,IMG_20260918_112714.jpg,C21 C double common/IMG_20260918_112714.jpg,CLEAN,NOT_CLEAN,false_positive,clean,packing_material,0.450435,"Bed with a storage box, chair and stool in place; tiles clean."
v2_cnn_163,C21 C double common,C21,IMG_20260918_112717.jpg,C21 C double common/IMG_20260918_112717.jpg,CLEAN,NOT_CLEAN,false_positive,clean,garbage_debris|scattered_clothes,0.894655,"Bed and stool with clothes over it; floor clean, no debris."
v2_cnn_163,C21 C double common,C21,IMG_20260918_112720.jpg,C21 C double common/IMG_20260918_112720.jpg,CLEAN,NOT_CLEAN,false_positive,clean,bedding|garbage_debris|packing_material,0.407256,Bed with bedding and box and a side cabinet; no waste visible.
v2_cnn_163,C21 C double common,C21,IMG_20260918_112725.jpg,C21 C double common/IMG_20260918_112725.jpg,CLEAN,CLEAN,correct,clean,books_bottles_personal,0.133979,Two beds with cabinets holding bottles and books; tiles clean.
v2_cnn_163,C21 C double common,C21,IMG_20260918_112727.jpg,C21 C double common/IMG_20260918_112727.jpg,CLEAN,CLEAN,correct,clean,bedding|books_bottles_personal|garbage_debris,0.31655,Bed with bedcover and cabinet with personal items; nothing discarded.
v2_cnn_163,C21 C double common,C21,IMG_20260918_112741.jpg,C21 C double common/IMG_20260918_112741.jpg,CLEAN,CLEAN,correct,clean,bedding|garbage_debris|scattered_clothes,0.193195,Bed with quilt spread on it; no waste or dirt visible.
v2_cnn_163,C21 C double common,C21,IMG_20260918_112745.jpg,C21 C double common/IMG_20260918_112745.jpg,CLEAN,CLEAN,correct,clean,garbage_debris|packing_material,0.011243,"Beds, cabinets and a stored carton; floor clear of litter."
v2_cnn_163,C21 C double common,C21,IMG_20260918_112750.jpg,C21 C double common/IMG_20260918_112750.jpg,CLEAN,NOT_CLEAN,false_positive,clean,scattered_clothes|shoes,0.368945,Bed with folded clothes and footwear kept at the doorway; floor clean.
v2_cnn_163,C21 C double common,C21,IMG_20260918_112755.jpg,C21 C double common/IMG_20260918_112755.jpg,CLEAN,NOT_CLEAN,false_positive,clean,books_bottles_personal|garbage_debris,0.848954,"Desk with bottles and toiletries and a wardrobe; floor clean, no waste."
v2_cnn_163,C21 C double common,C21,IMG_20260918_112759.jpg,C21 C double common/IMG_20260918_112759.jpg,CLEAN,CLEAN,correct,clean,bedding|books_bottles_personal|scattered_bags,0.212328,"Bed with bedcover, cabinet with books and bottles and a paper bag beside it; floor clean."
v2_cnn_163,C21 D single attach,C21,C21 D single attach.jpg,C21 D single attach/C21 D single attach.jpg,CLEAN,CLEAN,correct,clean,garbage_debris,0.104775,Wardrobe and wall; visible floor clear with nothing discarded.
v2_cnn_163,C21 D single attach,C21,IMG_20260918_112920.jpg,C21 D single attach/IMG_20260918_112920.jpg,CLEAN,NOT_CLEAN,false_positive,clean,,0.413038,Tiles clean and shiny with mat and drying stand; storage rack against the wall.
v2_cnn_163,C21 D single attach,C21,IMG_20260918_112926.jpg,C21 D single attach/IMG_20260918_112926.jpg,CLEAN,CLEAN,correct,clean,books_bottles_personal|packing_material,0.17897,Desk with bottles and toiletries and cartons stacked on the rack; floor clean.
v2_cnn_163,C21 D single attach,C21,IMG_20260918_112934.jpg,C21 D single attach/IMG_20260918_112934.jpg,CLEAN,CLEAN,correct,clean,bedding|books_bottles_personal|garbage_debris,0.043653,Bed with blanket and a rack with bottles beside it; no waste.
v2_cnn_163,C21 D single attach,C21,IMG_20260918_112938.jpg,C21 D single attach/IMG_20260918_112938.jpg,CLEAN,CLEAN,correct,clean,books_bottles_personal|garbage_debris|packing_material,0.126117,Desk with organised bottles and plate and cartons on the rack; floor clean with no litter.
v2_cnn_163,C21 D single attach,C21,IMG_20260918_112950.jpg,C21 D single attach/IMG_20260918_112950.jpg,CLEAN,NOT_CLEAN,false_positive,clean,packing_material,0.792976,Storage rack with hangers and boxes kept in order; floor clean.
v2_cnn_163,C21 D single attach,C21,IMG_20260918_112954.jpg,C21 D single attach/IMG_20260918_112954.jpg,CLEAN,CLEAN,correct,clean,garbage_debris,0.195383,"Wardrobe and rack with a floor mat by the door and a cloth on the floor; tiles clean, no waste."
v2_cnn_163,C21 D single attach,C21,IMG_20260918_113000.jpg,C21 D single attach/IMG_20260918_113000.jpg,CLEAN,CLEAN,correct,clean,books_bottles_personal|dirty_floor_surface|garbage_debris,0.23958,Bed corner with bottles on the cabinet; no residue or waste visible.
v2_cnn_163,C31 B double attach,C31,C31 b double attach.jpg,C31 B double attach/C31 b double attach.jpg,NOT_CLEAN,NOT_CLEAN,correct,kitchen_dirt,books_bottles_personal|cables_electronics|garbage_debris|kitchen_dirt|packing_material|scattered_bags,0.424323,"Tiles are clean with no dirt or garbage, but cooking vessels, cables, a racket, bags and a bottle are piled directly on the floor in the corner with packaging and an empty wrapper on the table - the room looks untidy."
v2_cnn_163,C31 B double attach,C31,IMG_20260918_114321.jpg,C31 B double attach/IMG_20260918_114321.jpg,NOT_CLEAN,NOT_CLEAN,correct,belongings_unorganized_floor_clean,kitchen_dirt|packing_material|scattered_bags|shoes,0.39329,"Opened carton with papers on the floor by the fridge, backpack dropped beside it, slippers loose and suitcase in the walkway; tiles themselves clean."
v2_cnn_163,C31 B double attach,C31,IMG_20260918_114326.jpg,C31 B double attach/IMG_20260918_114326.jpg,NOT_CLEAN,CLEAN,false_negative,belongings_unorganized_floor_clean,bedding|packing_material|scattered_bags|shoes,0.367815,"Bedding tangled across the bed, packaging carton on the table, bag pushed under it and slippers on the floor."
v2_cnn_163,C31 B double attach,C31,IMG_20260918_114331.jpg,C31 B double attach/IMG_20260918_114331.jpg,NOT_CLEAN,CLEAN,false_negative,belongings_unorganized_floor_clean,bedding|scattered_bags,0.314876,"Bed unmade with bedding loose, opened package on the table and bags underneath; tiles clean but the room is visibly unarranged."
v2_cnn_163,C31 B double attach,C31,IMG_20260918_114344.jpg,C31 B double attach/IMG_20260918_114344.jpg,NOT_CLEAN,CLEAN,false_negative,belongings_unorganized_floor_clean,bedding|cables_electronics|scattered_bags|scattered_clothes,0.223383,"Bedding, clothes, a power strip and a plastic bag tangled together across the whole bed."
v2_cnn_163,C31 B double attach,C31,IMG_20260918_114348.jpg,C31 B double attach/IMG_20260918_114348.jpg,NOT_CLEAN,NOT_CLEAN,correct,belongings_unorganized_floor_clean,books_bottles_personal|cables_electronics|kitchen_dirt|packing_material,0.422029,"Torn shoe box and bottles on the wardrobes, vessels and cables piled on the floor and opened packaging on the ledge."
v2_cnn_163,C31 B double attach,C31,IMG_20260918_114351.jpg,C31 B double attach/IMG_20260918_114351.jpg,NOT_CLEAN,CLEAN,false_negative,belongings_unorganized_floor_clean,cables_electronics|kitchen_dirt|scattered_bags|shoes,0.238351,"Floor tiles visibly clean, but the corner holds vessels, cables and a bag on the floor with a slipper mid-room and a cloth thrown over the bed."
v2_cnn_163,C31 B double attach,C31,IMG_20260918_114356.jpg,C31 B double attach/IMG_20260918_114356.jpg,CLEAN,CLEAN,correct,clean,bedding|garbage_debris|scattered_bags,0.266118,"Clean tiles with a suitcase stood against the wall, coat on the door and folded bedding - belongings reasonably placed, no waste."
v2_cnn_163,C31 C double Common,C31,IMG_20260918_113835.jpg,C31 C double Common/IMG_20260918_113835.jpg,CLEAN,CLEAN,correct,clean,garbage_debris|scattered_bags|scattered_clothes|shoes,0.307965,"Tiles clean with no housekeeping dirt or waste; suitcase stood upright, clothes on the bed and shoes together - reasonably arranged."
v2_cnn_163,C31 C double Common,C31,IMG_20260918_113838.jpg,C31 C double Common/IMG_20260918_113838.jpg,CLEAN,NOT_CLEAN,false_positive,clean,garbage_debris|scattered_bags|scattered_clothes|shoes,0.486436,Floor tiles clean and no garbage; clothes on the bed with backpack and slippers beside it are normal belongings reasonably placed.
v2_cnn_163,C31 C double Common,C31,IMG_20260918_113846.jpg,C31 C double Common/IMG_20260918_113846.jpg,CLEAN,CLEAN,correct,clean,bedding|garbage_debris|scattered_clothes,0.314325,One pile of clothes on the mattress; floor clean and empty with nothing discarded.
v2_cnn_163,C31 C double Common,C31,IMG_20260918_113854.jpg,C31 C double Common/IMG_20260918_113854.jpg,CLEAN,CLEAN,correct,clean,bedding|scattered_clothes,0.221982,A few garments on the mattress and a closed cabinet; floor clean.
v2_cnn_163,C31 C double Common,C31,IMG_20260918_113857.jpg,C31 C double Common/IMG_20260918_113857.jpg,CLEAN,CLEAN,correct,clean,bedding,0.304132,Bare mattress and open doorway; tiles clean and clear.
v2_cnn_163,C31 C double Common,C31,IMG_20260918_113901.jpg,C31 C double Common/IMG_20260918_113901.jpg,CLEAN,NOT_CLEAN,false_positive,clean,bedding|books_bottles_personal|dirty_floor_surface|garbage_debris|scattered_bags|scattered_clothes,0.501068,"Blanket and clothes on the bed, snack packet and papers on the cabinet, backpack beside it; no waste on the floor and no residue."
v2_cnn_163,C31 C double Common,C31,IMG_20260918_113909.jpg,C31 C double Common/IMG_20260918_113909.jpg,CLEAN,NOT_CLEAN,false_positive,clean,cables_electronics|scattered_bags|scattered_clothes|shoes,0.373407,"Desk with laptop, suitcase and shoes by the wardrobe and clothes on hooks; tiles clean."
v2_cnn_163,C31 C double Common,C31,IMG_20260918_113912.jpg,C31 C double Common/IMG_20260918_113912.jpg,CLEAN,CLEAN,correct,clean,books_bottles_personal|cables_electronics|garbage_debris|scattered_bags|scattered_clothes,0.336994,"Study corner with laptop and bottle, clothes hanging and luggage below; nothing discarded."
v2_cnn_163,C31 D single attach,C31,IMG_20260918_114047.jpg,C31 D single attach/IMG_20260918_114047.jpg,CLEAN,CLEAN,correct,clean,garbage_debris|kitchen_dirt,0.257201,Tiles clean and reflective with wardrobe and fridge against the wall; nothing discarded.
v2_cnn_163,C31 D single attach,C31,IMG_20260918_114050.jpg,C31 D single attach/IMG_20260918_114050.jpg,CLEAN,CLEAN,correct,clean,dirty_floor_surface|garbage_debris,0.226148,Clean shiny floor with doormat; no litter or residue.
v2_cnn_163,C31 D single attach,C31,IMG_20260918_114054.jpg,C31 D single attach/IMG_20260918_114054.jpg,CLEAN,CLEAN,correct,clean,books_bottles_personal|garbage_debris,0.299202,"Table with iron, bottles and a snack packet and a towel over the chair; floor clean with no waste."
v2_cnn_163,C31 D single attach,C31,IMG_20260918_114058.jpg,C31 D single attach/IMG_20260918_114058.jpg,CLEAN,CLEAN,correct,clean,bedding|garbage_debris,0.22335,Bed with pillows and bedcover and a coat on the hook; nothing dirty or discarded.
v2_cnn_163,C31 D single attach,C31,IMG_20260918_114111.jpg,C31 D single attach/IMG_20260918_114111.jpg,CLEAN,CLEAN,correct,clean,,0.286376,Wardrobe and cabinet; tiles clean and clear.
v2_cnn_163,C31 D single attach,C31,IMG_20260918_114115.jpg,C31 D single attach/IMG_20260918_114115.jpg,CLEAN,CLEAN,correct,clean,garbage_debris,0.284017,Door area with doormat; floor clean with no litter.
v2_cnn_163,C31 D single attach,C31,IMG_20260918_114120.jpg,C31 D single attach/IMG_20260918_114120.jpg,CLEAN,NOT_CLEAN,false_positive,clean,books_bottles_personal|garbage_debris|scattered_clothes,0.586321,"Bed with clothes, towel, bottle, comb and remote - normal belongings; floor clean with no waste."
v2_cnn_163,C31 D single attach,C31,IMG_20260918_114127.jpg,C31 D single attach/IMG_20260918_114127.jpg,CLEAN,CLEAN,correct,clean,garbage_debris,0.255575,Door and wardrobe with doormat on clean tiles; no waste or dirt visible.
